text,is_job,confidence,reason,channel,date,message_id,processed_at
"**We Are Hiring | Business Development Executive** 🚀

**Codonnier Solutions **is pleased to announce an exciting career opportunity for a Business Development Executive to join our growing team

📍 Location: The Lenora, New City light Road Althan Surat 
 💼 Experience Required: 1–3 Years
 🕘 Employment Type: Full-time (Work From Office)

🔹 Skills 
- Good Communication Skills 
- Experience on bidding Portals- Upwork, Freelancer, Fever
- Ready to take Sales target

**🔹 How to Apply**
Interested candidates are requested to:
 ✔️ Fill out the Google Form link mentioned here: https://forms.gle/1WUGjnWSdmhhFxrr5 

 ✔️ Share their updated resume at hr@codonnier.com

🤝 Employee references are most welcome.

 We encourage our network to share this opportunity with suitable candidates.

Join C[**odonnier Solutions **](https://www.linkedin.com/preload/#)and be part of a team that values innovation, collaboration, and continuous growth.",True,0.8385106949880979,ML prediction: job (confidence: 0.84),jobs_it,2026-01-19 10:24:39,215952,2026-01-20 00:30:48.294000
"#вакансия #vacancy #аналитик #системныйаналитик #удаленка #удаленно #remote #IT #аккредитация 

Системный аналитик 
FinTech / Payment Processing

Международная финтех-компания М3 создает современную инфраструктуру платежного процессинга для low risk бизнес. Мы строим высоконагруженную финтех-платформу нового поколения: платежный процессинг, маршрутизацию, антифрод, управление рисками и инструменты для глобальных онлайн-мерчантов. Работаем на нескольких рынках, поддерживаем десятки платежных методов,  двигаемся быстро и не боимся расширять границы возможного. 

Задачи:
Собирать, анализировать и документировать требования
Анализировать требования заказчиков и определять объем модификаций системы
Разработка интеграционных схем взаимодействия
 Ставить и детализировать задачи разработчикам на понятном для них языке
Анализировать и описывать уже реализованный функционал
Создавать и поддерживать проектную документацию в актуальном состоянии
Сопровождение технического ресерча, этапов разработки и тестирования
Взаимодействовать с командами разработки, тестирования и заказчиками для уточнения требований

Наш Технологический стэк:
Python 3.10 / 3.12
Flask + gevent, Litestar
PostgreSQL + peewee orm
Google Cloud / Kubernetes / Google Pub Sub
Github
Sentry, Grafana
M3 Team [Python Dev] 1JIRA, Slack, Notion

Требования:
Опыт работы с REST/SOAP API
Понимание форматов JSON, XML, протоколов HTTP/HTTPS.
Знание основных принципов микросервисной архитектуры, монолита, SO
Знать принципы и этапы разработки, иметь опыт работы по методологиям SCRUM/Kanban
Навыки написания ТЗ, спецификаций API, схем данных и другой проектной документации.
Понимать архитектуру высоконагруженных систем

Будет плюсом:
Опыт в сфере финтеха (особенно платёжных шлюзов)
Навыки тестирования API через Postman, Swagger или аналоги
Проектирование схем БД, нормализация данных

Мы предлагаем:

Заработная плата: от 200 000 до 250 000 рублей в месяц.
Работа в команде экспертов. Возможность влиять/определять стратегию и продуктовые решения
Конкурентная компенсация включает премии по результатам работы
ДМС, включая стоматологию
Гибкий формат работы: полностью удаленно или гибридный (офис Москва)
Оформление по ТК РФ в компанию с IT-статусом и IT-ипотекой 
Быстрые циклы принятия решений
Развитие – одна из наших ценностей. У нас регулярно проводится внутреннее и внешнее обучение для прокачки профессиональных навыков

Контакт для связи: @vasinyaroslav",False,0.6538059221794589,ML prediction: not a job (confidence: 0.65),jobs_it,2026-01-19 10:14:52,215950,2026-01-20 00:30:48.348000
"**Вакансия: Data Engineer **
**Компания: **WIT (для клиента финтех)
**Грейд**: Middle+/Senior
**ЗП**: до 210 000 ТК / до 275 000 ИП
**Локация**: удаленно РФ
**Занятость:** полная

**📌 Требования: **
— Глубокие знания и опыт работы с реляционными БД: понимание структуры данных, способов наполнения и управления данными.
— Умение создавать и оптимизировать сложные SQL-запросы, включая оконные функции, CTE, маппинги между БД.
— Способность проектировать и создавать модели данных, адаптированные для аналитических задач и эффективной работы DWH.
— Понимание принципов нормализации и денормализации, знание различных типов схем (звезда, снежинка) и их применения.
— Умение строить устойчивые и масштабируемые модели данных, учитывающие специфику источников и целевых систем.
— Владение методологиями Data Vault и другими современными подходами к моделированию для обеспечения прозрачности, история изменений и восстановления данных.
— Опыт документирования моделей данных и поддержания их совместимости с процессами ETL/ELT и бизнес-метриками.
— Умение управлять изменениями модели при росте объема данных и изменениях в требованиях аналитики.
— Опыт создания и поддержки ETL/ELT-конвейеров данных.
— Умение создавать модели данных и преобразования с помощью dbt, знание SQL и шаблонизации в dbt.
— Опыт оркестрации процессов с помощью Apache Airflow, настройка DAG, автоматизация и мониторинг ETL задач.
— Понимание методологии и практик DataOps для контроля версий моделей, тестирования, мониторинга и безопасного развёртывания
— Навыки документирования процессов, работы с технической документацией.

⛓️**Опыт работы со следующими технологиями: **
- язык програмирования: Python
- объектное хранилище: S3
- стриминг данных: Kafka
- реляционная СУБД: Postgres, MSSQL
- NoSQL: MongoDB
- аналитическая СУБД: Clickhouse

**⚖️Условия: **
—Интересные задачи.
—Гибкое начало рабочего дня.
—Оформление в штат компании по ТК РФ (аккредитованная IT компания) или на контрактной основе.
—Удаленный формат работы.

📲Для отклика: @slanakrd

#датаинженер #dataengineer #hirring #vacancy #вакансия",False,0.8523177973382391,ML prediction: not a job (confidence: 0.85),jobs_it,2026-01-19 10:09:59,215949,2026-01-20 00:30:48.401000
"#resume #cv #резюме
**Должность:** #iOS Software Engineer
**Локация:** Португалия, удаленка
**ЗП:** по договоренности
**Опыт:** iOS Software Engineer с 10-летним коммерческим опытом в продуктах e-commerce, mobile money и compliance. Отвечала за разработку функциональности на SwiftUI/UIKit, релизы в App Store и продакшен-хотфиксы, обеспечивая устойчивую работу критичных сценариев аутентификации и подключения. Модернизировала легаси UIKit через рефакторинг и миграции на SwiftUI, повышая поддерживаемость и снижая риск регрессий. Подготавливала четкую техническую документацию на английском для распределенных команд.

TG @VirgoIgnis (Инна)",False,0.7977177216940242,ML prediction: not a job (confidence: 0.80),jobs_it,2026-01-19 09:29:23,215948,2026-01-20 00:30:48.452000
"https://jorj-hambaryan.dev

Мой личный сайт 

🧑‍💻 **Frontend / Fullstack Developer • 4+ лет опыта**
**
**• 🕒 Формат работы: удалёнка (full-time)
• 💰 Зарплатные ожидания: от 150 000 ₽ net
• 🌍 Готов к международным проектам
• 🚀 Быстро вникаю в продукт и процессы
_________________________________________

🧠 **Обо мне**

• 💡 Fullstack-разработчик с сильным фокусом на Frontend
• ⚡ Опыт разработки SPA / SSR-приложений
• 🏗️ Участвую в проектировании архитектуры
• 📈 Оптимизирую производительность и UX
• 🔍 Люблю чистый код и понятные решения
• 🤝 Командный игрок, опыт продуктовой и аутсорс-разработки

🧠 **Обо мне**

• 💡 Fullstack-разработчи
🚀 **Опыт и достижения**

• 🛠️ 4+ лет коммерческой разработки
• ⚡ Ускорил загрузку проекта на 30%
• 📊 Улучшал Core Web Vitals и пользовательский опыт
• 🔄 Работал с микросервисной архитектурой
• 🧩 Решал сложные бизнес-задачиБыстро вникаю в продукт и процессы
________
• 📧 Email: jorj.hambaryan27@gmail.com
• 📞 Phone / Telegram: +374 93 30 14 84
• 💬 Telegram: @jorj_hambaryan
• 💼 LinkedIn: linkedin.com/in/jorj-hambaryan
• 🌍 Локация: удалённо__
_________________________________
__

🌍 **Языки**
• 🇷🇺 Russian — Full Professional
• 🇬🇧 English — Upper-Intermediate


#резюме #frontend #fullstack #typescript #javascript #react #nextjs #nodejs #nestjs #remote #cv #middle #senior",True,0.95,"Strong job signals: keywords, title, skills, application",jobs_it,2026-01-19 09:10:23,215947,2026-01-20 00:30:48.708000
"[#frontend](tg://search_hashtag?hashtag=frontend) [#react](tg://search_hashtag?hashtag=react) [#typescript](tg://search_hashtag?hashtag=typescript) [#middle](tg://search_hashtag?hashtag=middle) [#удаленнаяработа](tg://search_hashtag?hashtag=%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%B0) [#javascript](tg://search_hashtag?hashtag=javascript) [#резюме](tg://search_hashtag?hashtag=%D1%80%D0%B5%D0%B7%D1%8E%D0%BC%D0%B5) [#resume](tg://search_hashtag?hashtag=resume) [#резюме](tg://search_hashtag?hashtag=%D1%80%D0%B5%D0%B7%D1%8E%D0%BC%D0%B5) [#frontend](tg://search_hashtag?hashtag=frontend) [#fulltime](tg://search_hashtag?hashtag=fulltime)

Frontend разработчик middle/middle+ (React + TypeScript + Next.js + FSD)

Формат: удалёноо , офис
Ожидания по зп: от 180тыс / from 2300$
Языки: RU (родной), EN (B1)
Опыт : 3.5 года
**
Из самого интересного : **
 - Реализовал модуль бронирования встреч → отказ от сторонних сервисов - 300 встреч ежемесячно
 - Сделал KPI-дашборды результатов сотрудников , для премирования с интерактивными графиками 
 - Переписал карту с Mapbox на Google Maps, сохранив существующий UI и бизнес-логику , оптимизировал запросы - **экономия бюджета ~90k USD в год
** - Работал над UI-китом компании , писал тех-документацию
 - Помогал новичкам вливаться в проект , разрешал гит-конфликты , проводил код-ревью
 - Есть опыт работы в **многоязычных командах** , помог ребятам создать модуль ипотеки для Литовского рынка недвижимости на 3 языках
 - Есть опыт в **стартапе** , легко вливаюсь в команду и в сам проект

**Готов показать выполненные модули. При необходимости могу предоставить части кода или технические решения, не нарушающие NDA.**

Стек: 
React , TypeScript , Next , Redux Toolkit (Thunk) , Vite , GitLab (CI/CD , pipelines) ,React Query (TanStack) , Docker (compose.prod/local) , nginx , Node.js , Prettier , ESLint , Jira , Scss modules(mixins , clamp , calc , wv , много резиновой верстки) , React-Hook-Form , zod , yup , i18next

Telegram — [@Monke_72](https://t.me/Monke_72)",False,0.6834238829787515,ML prediction: not a job (confidence: 0.68),jobs_it,2026-01-19 08:28:18,215944,2026-01-20 00:30:48.762000
"#vacancy #fulltime #DevOps #remote 

🚀 Timspark is looking for a DevOps Engineer  to join our team.

Project: Fintech (investments)
Requirements: Expert with real-world experience in end-to-end design and deployment of Google Cloud infrastructure.

Tasks: Design and launch Kubernetes (GKE) infrastructure in Google Cloud for production and staging environments from scratch, including implementation of key DevOps practices (IaC, CI/CD, service mesh).
Experience:
 • Hands-on experience in architectural design on GCP
 • Real-world experience deploying GKE in production
 • Excellent knowledge of GCP networking, IAM, and security
 • Experience with Terraform (IaC) and service mesh (Istio or equivalents)
English level: B2
Duration: Up to 1 month with potential for further involvement in maintenance
Location: Any

Feel free to contact me @olya_kushnerova 🤗",True,0.8106341379073296,ML prediction: job (confidence: 0.81),jobs_it,2026-01-19 08:21:48,215943,2026-01-20 00:30:49.047000
"**📆 Что обсуждалось вчера 18.01.2026 **

Обсуждение вакансий для разработчиков с использованием Python ([4 сообщений](https://t.me/c/1048585467/215912))
Обсуждение вакансий для фронтенд-разработчиков ([1 сообщений](https://t.me/c/1048585467/215919))
Информация о вакансии для HR-специалиста ([1 сообщений](https://t.me/c/1048585467/215922))

#dailysummary | ⭐️ [поддержать команду](https://t.me/ChatLogix)",False,0.7196335129845999,ML prediction: not a job (confidence: 0.72),jobs_it,2026-01-19 08:19:40,215941,2026-01-20 00:30:49.099000
"**#resume**** ****#cv**** ****#резюме****
Должность:** Lead #Product Manager (AI)
**Локация:** Германия, Берлин
**ЗП:** по договоренности
**Опыт: **Lead Product Manager с более чем 7-летним опытом создания и масштабирования цифровых продуктов от B2C до B2B SaaS. Специализируется на интеграции передового ИИ, включая мульти-агентные системы, NLP и компьютерное зрение, для решения сложных бизнес-задач. Автоматизировал ключевые процессы, добившись 95% автоматического одобрения контента и ускорив оценку входящих сделок в 3 раза. Нацелен на применение данного опыта для создания нового поколения коммерчески эффективных AI-native B2B-продуктов.

TG @dmitrymon (Дмитрий)",False,0.8053870965312706,ML prediction: not a job (confidence: 0.81),jobs_it,2026-01-19 07:27:17,215939,2026-01-20 00:30:49.202000
"#vacancy #job #AI #remote #middle #senior #b2b #business_development #BD



Вакансия: Business Development / Sales (B2B)

Мы ищем сильного биздева, который возьмёт B2C-продукт и превратит его в деньги от компаний.
Это не роль «поиск лидов и передача дальше».
Это роль от первого разговора до подписанного контракта.

Что нужно делать:
● Упаковывать B2C-продукт Skygen в понятные B2B-кейсы (автоматизация, экономия времени/денег, масштабирование).
● Выходить на компании через свой тёплый нетворк (США, Европа, MENA, Азия — не РФ).
● Проводить демо для фаундеров, C-level, хедов направлений.
● Вести сделку целиком: интерес → пилот → контракт → деньги.
● Помогать формировать коммерческие условия, структуру сделок, pricing.
● Поддерживать активные сделки и расширять их (upsell / долгосрочные контракты).

Кого мы ищем
● У тебя уже есть большой круг тёплых B2B-контактов за пределами РФ.
● Ты умеешь продавать сложный продукт, а не «сервисы по шаблону».
● Ты сам ведёшь диалог, а не ждёшь «маркетинговые материалы».
● Ты понимаешь, что early-stage = неопределённость, и умеешь в ней зарабатывать.
● Опыт в SaaS / automation / productivity / AI-инструментах 

Формат
● Remote.
● Полная ответственность за B2B-направление.
● Прямое общение с фаундерами, быстрые решения, без бюрократии.

Деньги
● от $3 500 / месяц
● 10% с каждой закрытой сделки
● Потолка по доходу нет — зависит только от способности продавать.


Контакт для отклика в тг: @foreverinlovewithsummer",False,0.5677756969537279,ML prediction: not a job (confidence: 0.57),jobs_it,2026-01-19 07:26:01,215938,2026-01-20 00:30:49.255000
"Ищу работу Python Developer

👨‍💻 Python-разработчик | Backend | API | Интеграции | Базы данных
📍 Локация: Россия (удалённо)
💰 ЗП: по договорённости

🔹 Действующий Python backend-разработчик с опытом создания мини-аппов и сервисов на FastAPI
🔹 Разработка Telegram-ботов (aiogram 3), собственная архитектура, FSM, интеграции
🔹 Создание и поддержка RESTful API, работа с PostgreSQL, MySQL, SQLite
🔹 Опыт интеграции со сторонними платформами и сервисами:
   • OpenAI / DeepSeek (ИИ-функции)
   • ЮKassa, Stripe (оплаты, webhooks)
   • Google Drive / Яндекс.Диск
   • МойСклад (каталог, остатки, синхронизация данных)
   • Битрикс24 (CRM, чаты, веб-хуки)
   • Avito API (чаты, статусы заказов)
   • iiko (меню, заказы)

🔹 Создание ETL-процессов, автоматизация бизнес-логики, работа с очередями и синхронизациями
🔹 Опыт оптимизации backend-сервисов, логирования и мониторинга
🔹 Ориентирован на масштабируемость, чистый код и постоянное развитие
📩 TG: @valentin_mix (https://t.me/valentin_mix) 🚀",False,0.8154192579741264,ML prediction: not a job (confidence: 0.82),jobs_it,2026-01-19 07:18:50,215937,2026-01-20 00:30:49.307000
"#vacancy #remote #C# #.NET

Всем привет! 

Мы ищем сильного .NET-разработчика уровня middle+/senior с опытом в FinTech.

Обязанности

* Разработка и поддержка backend-составляющей крупной FinTech-платформы.
* Проектирование, реализация и оптимизация микросервисной архитектуры.
* Работа с базами данных (MS SQL), обеспечение их эффективности и надежности.
* Участие в code review, улучшение процессов разработки и качества кода.

Требования

* Опыт коммерческой разработки на .NET от 5 лет.
* Глубокое знание C#, понимание принципов ООП, SOLID, паттернов проектирования.
* Практический опыт построения и поддержки высоконагруженной микросервисной архитектуры.
* Опыт работы с MS SQL (оптимизация запросов, понимание работы индексов).
* Опыт работы в команде, ответственность за результаты своего кода.
* Нацеленность на результат и умение самостоятельно доводить задачи до конца.
* Знания в области финтеха, криптобирж, блокчейна или платежных систем
* Знакомство с облачными провайдерами (AWS, Azure)

Условия

* Режим и график работы: полный день, умеренно гибкий график.
* Работа полностью удалённая.
* Ориентировочный месячный доход: от 5000 долларов США в месяц (определяется индивидуально).
* Испытательный срок — 3 месяца.

Если интересно, напишите, пожалуйста, нашему менеджеру Алине 
@alinell_k.,
при отклике укажите: **«Разработчик .NET».**",False,0.7891215075169494,ML prediction: not a job (confidence: 0.79),jobs_it,2026-01-19 07:14:10,215936,2026-01-20 00:30:49.368000
"#вакансия #job #vacancy #poker #remote #career #jobopening #developer  #C #opentowork  #удалёнка #fulltime #hand2note

🟣 Всем привет! 

Ищу разработчика с профессиональным опытом игры в покер))

🔹Вакансия: Senior Software Engineer (ex. Poker Pro) ‼️ПРОФ ОПЫТ ИГРЫ В ПОКЕР -является обязательным условием для вакансии! ‼️

🔹 Компания: КА DevHunt
🔹Формат: удалённый
🔹Вилка: 7000 USD 

Компания делает софт, который профессиональные игроки используют для анализа своей игры. 

Что предлагают:

100% удаленка. Работай откуда угодно. 
 Абсолютно свободный график. Ты сам управляешь своим временем. 
 Нет микроменеджмента, совещаний и бюрократии. 
 Международная команда. 

Чем предстоит заниматься:
 Писать и улучшать десктопный продукт на C# + Blazor.
 Интегрироваться с покер-румами.
Разрабатывать новые фичи для анализа статистики, которые помогут игрокам выигрывать.

Мы ищем того, кто:
 У тебя есть опыт профессиональной игры в покер.
 Знаком с покерным софтом.
 Имеешь опыт коммерческой разработки от 5 лет. 

По всем вопросам в тг - @anutik_sysoeva

[Anna (@anutik_sysoeva)](tg://user?id=484549811)",False,0.5955138762321034,ML prediction: not a job (confidence: 0.60),jobs_it,2026-01-19 06:49:36,215935,2026-01-20 00:30:49.421000
"Яндекс Еда приглашает на работу курьеров (пеших, на велосипеде, самокате, авто)

Обязанности:
• Своевременная доставка заказов из ресторанов и магазинов клиентам.
• Взаимодействие с клиентами и ресторанами через приложение.
• Соблюдение стандартов сервиса и аккуратности доставки.

Мы предлагаем:
• Ежедневные выплаты на банковскую карту.
• Свободный плавающий график без жёстких смен.
• Постоянный поток заказов в вашем городе.
• Официальное оформление (по ГПХ).
• Простой и понятный процесс регистрации: скачайте приложение, пройдите проверку данных и начинайте работу.
• Круглосуточная техническая поддержка.

Требования:
• Ответственность, пунктуальность, вежливость.
• Возраст от 18 лет.
• Наличие исправного транспортного средства (при доставке на авто/мото/вело) или удобной обуви (для пеших курьеров).
• Смартфон с ОС Android или iOS.

Как начать:

1. Пройдите быструю регистрацию по ссылке: [[Ссылка на регистрацию]](https://reg.eda.yandex.ru/?advertisement_campaign=forms_for_agents&user_invite_code=c60a26c88b624e48b17a49f4c13bb29c&utm_content=blank)
2. Скачайте приложение Яндекс Courier и завершите onboarding.
3. Начните принимать заказы и зарабатывать!

Стань частью крупнейшей службы доставки! Работайте с нами!
 
По вопросам: @taobaolegit",False,0.6477514567744541,ML prediction: not a job (confidence: 0.65),jobs_it,2026-01-19 06:33:23,215933,2026-01-20 00:30:49.474000
"#резюме #удалёнка #ищу #проектная
Flutter Developer
Формат работы: удалённая, проектная
ЗП: от 100 000 - 120 000
О себе

Специалист в области разработки кроссплатформенных мобильных приложений для Android и iOS на базе Flutter. Имею 2 года успешного опыта в создании устойчивых архитектур и отзывчивого, удобного UI; быстро вникаю в задачи, обладаю высокой самоорганизацией и нацелена на постоянный профессиональный рост.

Основной стек

Языки программирования: Dart, C# (базовый уровень)
Фреймворки и архитектуры: Flutter SDK, Clean Architecture, BLoC/Cubit, Provider, SOLID, MVVM
Сетевые и бэкенд-сервисы: REST API (Retrofit, Dio, Chopper), Firebase (Firebase Messaging), AppMetrica
Навигация и карты: Go Router, Yandex Map Kit, Geolocator
Локальное хранение: SharedPreferences, Secure Storage
Инструменты и генерация кода: Build Runner, Json Serializable
Управление зависимостями: Get It, Provider
Аналитика: Firebase Crashlytics, AppMetrica, Rustore Push Notifications
Средства разработки: Android Studio, Xcode (для macOS), VS Code (основа), Git, Figma

Профессиональные навыки

Разработка приложения «с нуля»
Проектирование и реализация архитектуры мобильных приложений
Работа с REST API
Асинхронное программирование (Future, Stream)
Генерация моделей и де/сериализация JSON
Создание отзывчивого и адаптивного интерфейса с кастомными виджетами
Интеграция нативных модулей (Android/iOS)
Реализация глубоких ссылок (deeplinks) и push‑уведомлений
Тестирование (unit), рефакторинг и поддержка приложений

Контакт: @Dardarksi",False,0.734343983259383,ML prediction: not a job (confidence: 0.73),jobs_it,2026-01-19 06:20:59,215930,2026-01-20 00:30:49.526000
"🚀 WEBSITE PAYMENT GATEWAYS AND BUSINESS DOCUMENTS THAT I SETUP AND SELL FOR READYMADE USE⚡💚

🏦 PERCENTAGE BASED PAYMENT SERVICE
💳 Card charging
🏦 ACH transfer
🔁 Wire transfer
💰 Direct deposit
🤝 Service runs on percentage basis

🌐 WEBSITES AND ONLINE STORES I DESIGN AND PROMOTE
🧩 WordPress
🛒 Shopify
🧱 Wix
⚙️ WooCommerce
📱 Mobile friendly
⚡ Fast loading
🎯 Sales ready design

💳 PAYMENT GATEWAYS AND BUSINESS BANKS I SET UP AND PROVIDE
💳 Stripe USA
🛍 Shopify Payments
🏦 Authorize Net
💵 PayPal
🌍 Paystack
🌐 Flutterwave
💼 Payoneer
💱 Wise
🏧 Grey
🏦 Business bank accounts

📄 DOCUMENTS I CAN CREATE FOR YOUR ACCOUNT SETUP AND KYC VERIFICATION
🏢 Company information
📄 Business details
🧾 Tax related documents
📍 Business address support
🏦 Bank related documents
🔐 Used for account creation and verification

📩 Serious business only
Let’s do it the right and professional way",False,0.9,"Contains non-job keywords, no job keywords",bloggingjobs,2026-01-19 16:41:23,8592,2026-01-20 00:30:49.749000
"Part time job available 
•Without any investment

You have to do customer support job on WhatsApp

You will be given a virtual number through chat. You have to login to WhatsApp business through that and reply to the messages.

You have to solve the complaint.

We will tell you how to solve the complaint.

Tell the customer about the company.

You do not have to message anyone. You just have to login to our number in WhatsApp business. After that you will start getting messages.

You have to reply to that.

No target based job. No target will be given. You have to work for 3 hours.

Weekly payment will be given of Rs. 5000. Fixed salary will be given.

👉Note • Message if you are interested",False,0.6508145537564242,ML prediction: not a job (confidence: 0.65),bloggingjobs,2026-01-19 15:19:10,8584,2026-01-20 00:30:49.800000
"Hello 👋 
Are you looking online work from home..

Best opportunity.
👇
• PART TIME WORK ..
• freelancers
• full time

• WhatsApp chat Customer care support  Job..
• Typing job..
• apps review job..
• Form fill job..
• Video editing job..
• Content writing job..
• Tele caller 

 work from home. 
👇
Interested people.
DM me

No experience no investment

No hidden charges.

Work from home 🏠

Time.          :  Flexible time (part time)
Income.      :  ₹15000/- to ₹25000/-
Education. : 10th pass to any degree
Age.            : 18+
Language. : Hindi required

[  ] Notes, 👉 aap interested ho too 1 Press/Type kre",False,0.5119573221245929,ML prediction: not a job (confidence: 0.51),bloggingjobs,2026-01-19 14:37:19,8579,2026-01-20 00:30:49.853000
"Part time job available 
•Without any investment 

Aapko customer support ka job krna hai WhatsApp 
chat ke through apko ek virtual number denge usse WhatsApp business me login krna hai aur message ka reply krna hogga 
Complaint solved krna hai.
Kaise complaint solve krna hai o hum baata denge.
Company ke baare me customer ko batna. 
Apko kisi ko message nhi krna apko bss WhatsApp business me humra number login krna hai uske badh apke pass message Anne lgega .
Ussi ka reply denna hai 

No target based job koii target nhi milga based 3 hour work krna hai

Weeky payment melega per 5000. Fixed  salary milegi


👉Note • Ap interested ho message kre",False,0.6248145537564241,ML prediction: not a job (confidence: 0.62),bloggingjobs,2026-01-19 14:34:52,8578,2026-01-20 00:30:49.905000
"START
  |
  |--> Resume Building
  |         |
  |         v
  |   Deep Analysis (Candidate)
  |         |
  |         v
Recruiter Contacts --> Scheduling Interview --> Interview Support --> Cleared / Rejected
                                                              |
                                                              v
                                                       Offer Letter

INTERVIEW SUPPORT FIRST — STRUGGLING TO CLEAR INTERVIEWS?

Low Salary? Job Stress? Career Gap?

Want to move to product companies or shift from Non-IT to IT but stuck at interviews?

We focus on what matters most:

Interview and Test Support – Top Priority  
BGV (Background Verification) Support Provided  
Real-Time Job Help – React.js | Node.js | MERN  
Mock Interviews and Salary Growth Planning  
ATS-Friendly Resume – Naukri and LinkedIn  
Step-by-step IT Transition Guidance  

Trusted by 500+ learners | 100% Confidential | Free Demo  

Contact Kumar: 7386589026  

Crack the Interview. Clear BGV. Build Your Career.

⚡ Crack the Interview. Clear BGV.",True,0.5578230547775364,ML prediction: job (confidence: 0.56),bloggingjobs,2026-01-19 08:55:30,8548,2026-01-20 00:30:50.183000
"[🌒](https://t.me/iGroupHelp) **START NIGHT MODE**

❌ From this time until 6 o'clock, all users will **not be able** to send text messages in the group.",False,0.8160627560592192,ML prediction: not a job (confidence: 0.82),Jobs_Recruiters,2026-01-19 17:30:36,285635,2026-01-20 00:30:50.526000
"[فڿَاامِة مِـہٌﯚيـہٌـډ:🖤️❀](tg://user?id=7612562069) [`7612562069`] to be accepted in the group, please, your name and surname must not have Arabic characters. 
**Action:** Banned 🚷",False,0.8897301222306084,ML prediction: not a job (confidence: 0.89),Jobs_Recruiters,2026-01-19 17:14:57,285634,2026-01-20 00:30:50.577000
"Hey knight Riders, Welcome to VRS Jobs 🇮🇳 Only Indian Group

This Group is only for Jobs in India 🇮🇳.

HR/ Recruiters can post Jobs in groups without any external link and Job Seekers can post their education, City, experience and interested area in group for clarity. 


You can create your profile free on our Job Portal www.vrsjobs.com and link of that job post can be posted here. 


📌 Keep in Mind👇👇👇

❌ No money Demand
❌ No Personal Chat/ Discussion 
❌ No Arguments 
❌ No International Jobs
❌ No External Links (other than VRS Jobs Portal Link) 
❌ No Business/ Product Promotion 
❌ No Network Marketing Message 

Keep Connected and invite other also🙏

👇      Group Link      👇
https://t.me/joinchat/HyIxfEwzE4S-2FixSqB6QQ",True,0.5132079385115508,ML prediction: job (confidence: 0.51),Jobs_Recruiters,2026-01-19 15:35:11,285633,2026-01-20 00:30:50.848000
Hey anyone from 2025 batch??,False,0.9509665883895996,ML prediction: not a job (confidence: 0.95),commonjobsforall,2026-01-19 15:38:49,8320,2026-01-20 00:30:51.215000
First source HR NAME,False,0.8130834672369603,ML prediction: not a job (confidence: 0.81),commonjobsforall,2026-01-19 07:17:04,8318,2026-01-20 00:30:51.319000
"**JFrog is hiring Junior Full Stack Developer **

For 2021, 2022, 2023, 2024 gards
Location: Bangalore 

https://join.jfrog.com/job/7474333-junior-full-stack-developer

**👉WhatsApp Channel:** https://whatsapp.com/channel/0029VbAi27y0lwghBe9mE42i

**WhatsApp Community Link 👇**

https://chat.whatsapp.com/Ldcp1bATZwb6ZXPcxdknWU

**👉Telegram Link: **

https://t.me/addlist/90E98EpsaIs1Zjdl

https://t.me/addlist/msj71xYd3fY3MThl

**👉 LinkedIn profile:**

https://www.linkedin.com/in/subarno-roy-3b2251374

**Share with your College Whatsapp Groups & Friends too**

**All the best 👍👍**",True,0.7943213950225625,ML prediction: job (confidence: 0.79),jobsandinternshipsupdates,2026-01-19 17:20:43,2081,2026-01-20 00:30:51.582000
"**Amazon is hiring SDE I **

For 2024, 2025 gards
Location: Multiple 

https://www.amazon.jobs/en/jobs/3100855/software-dev-engineer-i-amazon-university-talent-acquisition

**Join our WhatsApp Channel 👇
**
https://whatsapp.com/channel/0029VbAi27y0lwghBe9mE42i

**Join our Community 👇**

https://linktr.ee/groupforprogrammers

**WhatsApp Community Link 👇**

https://chat.whatsapp.com/Ldcp1bATZwb6ZXPcxdknWU

**LinkedIn profile 👇**

https://www.linkedin.com/in/subarno-roy-3b2251374

**1️⃣ Jobs and Internships Updates**
**📎 Channel Link: **
[ https://t.me/jobsandinternshipsupdates ]

---

**2️⃣ Jobs and Internships India**
**📎 Channel Link: **
[ https://t.me/jobsandinternshipsindia ]

**Share with your College Whatsapp Groups & Friends too**

**All the best 👍👍**",True,0.8010279909573798,ML prediction: job (confidence: 0.80),jobsandinternshipsupdates,2026-01-19 16:19:28,2080,2026-01-20 00:30:51.850000
"**Go Kwik is hiring SDET**

For 2022, 2023, 2024, 2025 gards
Location: Gurugram/Bangalore 

https://gokwik.keka.com/careers/jobdetails/123956

**👉WhatsApp Channel:** https://whatsapp.com/channel/0029VbAi27y0lwghBe9mE42i

**WhatsApp Community Link 👇**

https://chat.whatsapp.com/Ldcp1bATZwb6ZXPcxdknWU

**👉Telegram Link: **

https://t.me/addlist/90E98EpsaIs1Zjdl

https://t.me/addlist/msj71xYd3fY3MThl

**👉 LinkedIn profile:**

https://www.linkedin.com/in/subarno-roy-3b2251374

**Share with your College Whatsapp Groups & Friends too**

**All the best 👍👍**",True,0.6832723008373534,ML prediction: job (confidence: 0.68),jobsandinternshipsupdates,2026-01-19 16:19:27,2079,2026-01-20 00:30:52.113000
